"id","pokemon_speciesID","nickname","ownerID","level","experience","gender","nature","item","datetime","location_subareaID","obtention_method","pokeballID","move1","move2","move3","move4"
"11562","134","Joker","412","67","323880","male","adamant","data card 24","Thu Nov 24 23:45:24 CET 2022",,"gift","ultra ball","152","56","127","110"
"11563","95","China","412","68","342327","female","lonely",,"Tue Dec 09 02:52:39 CET 2008","377","walk","quick ball","201","88","28","205"
"11564","61","Dempsey","412","74","431190","female","serious",,"Tue Jun 07 03:21:37 CEST 2022","506","super rod","heavy ball","127","55","145","250"
"11565","85","India","412","66","313798","male","bashful",,"Mon Mar 15 08:30:07 CET 2021","174","walk","master ball","98","176","111","216"
"11566","442","Volvo","412","69","351253","male","docile","nest ball","Sun Mar 17 00:00:54 CET 2013",,"gift","dive ball","242","247","228","168"
"11567","121","Itsy-bitsy","412","79","659230","female","jolly",,"Fri Jan 07 13:18:12 CET 2000",,"surf spots","park ball","115","156","128","149"
"11568","257","Skyler","412","71","391901","female","careful","carbos","Tue Feb 25 14:13:12 CET 2020",,"gift","luxury ball","249","27","183","67"
"11569","420","Rin Tin Tin","412","74","424210","female","quirky",,"Sat Jun 23 21:21:12 CEST 2001",,"gift","net ball","73","79","80","78"
"11570","221","Doggon’","412","79","649142","male","mild",,"Sat Mar 07 02:29:09 CET 1998","500","walk","friend ball","222","114","196","181"
"11571","193","Jazmie","412","67","321513","male","lax","tm22","Sat Oct 21 11:03:45 CEST 2006","395","walk","repeat ball","177","65","19","119"
"11572","467","Samson","412","78","501785","male","rash",,"Sat Feb 14 01:57:34 CET 2015",,"gift","poke ball","7","52","83","172"
"11573","431","Yogi-bear","412","74","342565","male","docile","tm27","Sat Oct 21 18:59:07 CEST 2000","501","walk","net ball","14","63","33","39"
"11574","214","Smudge","412","62","318026","male","quiet",,"Tue Dec 15 13:04:14 CET 1998","182","headbutt high","repeat ball","249","41","136","233"
"11575","222","Snickers","412","71","305171","male","careful",,"Thu Mar 14 12:28:59 CET 2013","516","walk","net ball","201","145","152","240"
"11576","122","Guinness","412","61","243359","female","impish","focus sash","Thu Dec 25 00:39:08 CET 1997","501","walk","heavy ball","236","204","93","248"
"11577","194","Apolinario","412","68","338776","female","mild",,"Tue Oct 14 18:48:24 CEST 1997","395","surf","great ball","89","110","90","145"
"11578","435","Argus","412","65","295009","male","lonely",,"Fri Jun 05 17:57:41 CEST 1998","503","walk","ultra ball","188","44","77","123"
"11579","15","Jolie","422","76","468161","male","serious",,"Tue Sep 03 16:45:27 CEST 2019","165","headbutt high","dive ball","81","92","124","210"
"11580","366","Rebel","422","72","306930","female","mild",,"Mon Feb 17 04:06:52 CET 1997","502","super rod","master ball","145","190","61","240"
"11581","443","TopG","422","74","545384","female","timid",,"Tue Jun 10 16:13:25 CEST 2008","446","walk","ultra ball","222","82","125","200"
"11582","477","Aries","422","68","265050","female","rash","tm33","Wed Jul 21 16:03:03 CEST 2004",,"gift","nest ball","122","109","194","171"
"11583","289","Rex","422","77","608379","female","adamant",,"Sun Oct 26 06:12:29 CET 1997",,"grass spots","heavy ball","29","37","166","14"
"11584","62","Basil","422","78","509926","male","brave","photo album","Sun Oct 03 09:07:07 CEST 2021",,"super rod spots","heal ball","26","233","55","67"
"11585","260","Dolly","422","69","345356","female","adamant",,"Thu Feb 13 05:35:47 CET 2014",,"gift","safari ball","191","189","57","190"
"11586","455","Camille","422","67","405877","female","careful",,"Sun Apr 04 08:42:33 CEST 2021","165","walk","love ball","78","75","147","178"
"11587","111","Gringo","422","62","318235","female","quiet","hm03","Tue Aug 11 20:39:36 CEST 2020","419","walk","timer ball","198","246","189","155"
"11588","395","Hugh","422","64","285709","female","brave",,"Fri Feb 10 21:10:24 CET 2006",,"gift","safari ball","250","56","231","128"
"11589","378","Ozzie","422","76","577092","male","timid","loot sack","Thu Nov 28 01:38:38 CET 2013","362","only one","great ball","62","54","8","58"
"11590","361","Checkers","415","69","346742","male","relaxed","tm33","Wed Dec 15 12:13:05 CET 1999","470","walk","love ball","181","114","62","54"
"11591","39","Muffin","415","65","235836","female","adamant",,"Sun Apr 05 07:14:05 CEST 2015","187","walk","love ball","175","146","227","207"
"11592","174","Brittany","415","78","406358","female","bashful","power anklet","Sat Dec 24 07:29:20 CET 2016","187","gift egg","friend ball","148","237","218","10"
"11593","287","Porkchop","415","66","386056","male","hasty",,"Fri Apr 01 06:47:01 CEST 2022","380","walk","net ball","4","219","23","116"
"11594","426","Opie","415","64","357382","male","timid",,"Mon Sep 24 11:22:35 CEST 2012",,"walk","park ball","109","64","17","119"
"11595","56","Willow","415","69","346577","male","docile","silver powder","Tue Nov 30 00:09:00 CET 1999","506","walk","nest ball","167","66","67","183"
"11596","455","Willie","415","67","394723","male","mild",,"Sat Apr 15 02:57:45 CEST 2000","165","walk","level ball","76","80","235","22"
"11597","36","Munchkin","415","78","402540","male","hasty",,"Thu Nov 18 12:32:37 CET 2021",,"grass spots","dusk ball","204","236","186","134"
"11598","379","Princess","415","79","641099","male","naive",,"Thu Sep 10 05:33:42 CEST 1998","364","only one","safari ball","232","211","231","80"
"11599","126","Salem","415","72","397904","male","naughty",,"Fri Oct 12 05:11:17 CEST 2007","381","walk","heavy ball","83","53","52","126"
"11600","56","Chips","415","76","466748","male","impish",,"Thu May 03 23:14:04 CEST 2007","506","walk","net ball","66","233","27","67"
"11601","428","Niki","415","61","245183","male","hasty",,"Sun Aug 11 06:56:56 CEST 2013",,"grass spots","quick ball","164","182","12","47"
"11602","141","Einstein","415","67","324885","male","relaxed",,"Mon Apr 25 14:48:09 CEST 2005",,"gift","great ball","250","57","145","88"
"11603","420","Aracelia","415","61","245484","female","naive","charti berry","Thu Jul 30 16:16:23 CEST 2020",,"gift","master ball","75","235","79","80"
"11604","471","Ryder","415","73","409124","male","bashful",,"Wed Aug 29 01:04:45 CEST 2012",,"gift","friend ball","181","8","114","196"
"11605","421","Kelsey","415","69","354571","female","docile",,"Mon Aug 21 16:39:37 CEST 2017",,"walk","poke ball","78","22","147","80"
"11606","37","Bernie","415","69","353913","male","naive",,"Thu Mar 27 14:35:26 CET 2014","484","walk","level ball","83","172","52","241"
"11607","378","Vinnie","415","72","495764","male","bashful","tm40","Fri Apr 08 16:20:24 CEST 2022","362","only one","level ball","181","114","196","8"
"11608","343","Cubs","415","73","412914","female","quiet","tm53","Thu Aug 28 12:11:37 CEST 1997","481","walk","heavy ball","133","243","28","90"
"11609","233","Patricky","415","67","318814","female","impish","luxury ball","Sun Jun 28 13:01:59 CEST 2009",,"gift","friend ball","43","48","37","103"
"11610","97","Einstein","415","67","316824","male","sassy","escape rope","Sat Jun 20 00:56:48 CEST 2020","18","walk","dusk ball","95","60","243","134"
"11611","166","Pooch","415","76","374550","male","serious","red shard","Thu Apr 28 23:40:50 CEST 2011","509","walk","level ball","41","224","177","81"
"11612","421","Pooky","415","62","259217","female","quirky",,"Sat Nov 05 16:41:29 CET 2022",,"walk","dusk ball","22","235","72","79"
"11613","217","Speed","415","76","458919","female","relaxed","wood mail","Sat Apr 19 02:15:42 CEST 2008","470","walk","great ball","218","39","15","132"
"11614","308","Howie","415","76","460870","female","hardy","flame orb","Fri Oct 04 04:42:22 CEST 2002","383","walk","sport ball","249","69","238","26"
"11615","237","Cassie","415","68","334810","male","hardy","red scarf","Tue Sep 12 00:21:59 CEST 2000",,"gift","net ball","27","2","68","69"
"11616","405","Mercedes","415","66","312771","female","quirky","max ether","Sat Jul 04 18:24:48 CEST 2015",,"gift","cherish ball","86","87","192","9"
"11617","32","Sara","415","62","251120","male","serious",,"Sat Apr 16 19:16:21 CEST 2011","474","walk","heavy ball","40","151","77","124"
"11618","383","Zoey","415","65","363468","female","naughty",,"Mon Jul 26 07:27:16 CEST 1999","285","only one","heavy ball","89","155","222","90"
"11619","260","Dewey","415","73","412021","male","rash","revive","Thu Jun 15 08:38:31 CEST 2006",,"gift","repeat ball","155","222","89","110"
"11620","2","Shelby","415","77","493805","male","adamant",,"Wed Mar 26 16:08:03 CET 1997",,"gift","love ball","71","124","75","80"
"11621","276","Captain","415","65","289645","female","brave",,"Tue Jun 20 17:35:38 CEST 2017","268","walk","ultra ball","164","234","153","131"
"11622","291","Mack","417","73","321944","male","bashful","iron plate","Mon Jun 23 07:57:35 CEST 2003",,"gift","dusk ball","64","119","177","41"
"11623","187","Hermógenes","417","66","311260","female","bold",,"Fri May 25 09:34:54 CEST 2018","381","walk","net ball","76","177","119","71"
"11624","203","Cozmo","417","68","333488","female","quiet",,"Fri Sep 06 07:20:37 CEST 2002","472","walk","net ball","244","112","117","70"
"11625","445","Archie","417","71","472421","male","naughty",,"Mon Oct 07 09:48:09 CEST 2013",,"gift","nest ball","90","189","125","191"
"11626","2","Atlas","417","77","499977","male","sassy","tm14","Fri Mar 07 17:44:13 CET 2008",,"gift","great ball","139","51","73","80"
"11627","251","Cleopatra","417","63","269551","female","lonely",,"Fri Sep 21 14:57:52 CEST 2018",,"gift","fast ball","96","76","147","93"
"11628","338","Daffy","417","68","265843","male","rash","data card 24","Sat Apr 18 19:43:08 CEST 2009","383","walk","timer ball","95","133","93","88"
"11629","15","Wrigley","417","77","487123","female","relaxed","tm66","Sun Jun 05 09:08:15 CEST 2005","165","headbutt normal","luxury ball","188","169","139","210"
"11630","1","Tyler","417","72","409277","male","relaxed","gb sounds","Sun Jun 09 07:36:41 CEST 1996","2","gift","moon ball","124","139","79","178"
"11631","69","Ginny","417","71","381159","female","calm",,"Mon Aug 08 15:26:02 CEST 2022","505","walk","cherish ball","77","71","72","78"
"11632","331","Honey-Bear","417","75","448632","female","relaxed","big root","Mon Jun 21 18:55:08 CEST 2004","508","walk","timer ball","178","80","235","22"
"11633","211","Niki","417","74","433242","male","sassy","snow mail","Tue Nov 14 12:14:41 CET 2006","450","super rod","net ball","55","123","188","40"
"11634","437","Apollo","417","75","449814","female","quirky","ice heal","Fri Jul 12 07:50:45 CEST 2019","383","walk","fast ball","248","156","112","113"
"11635","206","Maxine","417","74","428060","female","impish","tm42","Tue Jun 29 01:12:32 CEST 2004","483","walk","quick ball","48","193","10","195"
"11636","72","Conan","417","79","657523","female","sassy","white apricorn","Tue Oct 11 16:06:55 CEST 2016","371","surf","cherish ball","127","56","92","123"
"11637","433","Wolfgang","417","62","203733","male","modest",,"Sun Apr 28 20:10:56 CEST 2013","382","walk","quick ball","133","115","138","149"
"11638","315","Porter","417","71","382155","male","jolly","seal case","Mon Nov 26 00:39:00 CET 2007","449","walk","friend ball","151","72","73","78"
"11639","191","Patty","417","77","503345","female","modest",,"Sat Jan 25 21:50:40 CET 2014","478","walk","cherish ball","79","72","73","235"
"11640","89","Hunter","417","71","374025","female","naive",,"Fri May 01 21:26:45 CEST 2015",,"surf","luxury ball","51","92","123","188"
"11641","33","Lou","417","71","383873","male","adamant","space mail","Sat Sep 12 21:22:06 CEST 2009","472","walk","friend ball","139","51","40","77"
"11642","253","Fifi","416","72","397818","female","timid",,"Wed Apr 24 05:32:58 CEST 2013",,"gift","luxury ball","22","235","79","178"
"11643","425","Beetle","416","68","458909","male","gentle",,"Fri Aug 22 11:24:19 CEST 2003",,"walk","quick ball","119","177","64","101"
"11644","448","Boss","416","74","438732","male","calm","full heal","Tue Aug 06 23:36:44 CEST 2002",,"gift","luxury ball","69","197","211","27"
"11645","416","Sienna","416","62","251556","female","naive",,"Mon Aug 31 12:54:35 CEST 2009",,"grass spots","poke ball","16","224","81","17"
"11646","184","Jake","416","70","294424","male","modest","yellow apricorn","Wed Oct 29 19:02:38 CET 2008","421","walk","level ball","190","110","128","204"
"11647","282","June","416","64","356089","male","gentle",,"Tue Mar 20 22:31:27 CET 2007",,"gift","friend ball","97","95","112","96"
"11648","412","Scruffy","416","64","287425","male","jolly","tm61","Mon May 04 22:29:08 CEST 2009",,"walk","net ball","224","42","81","141"
"11649","59","Boo-boo","416","77","598053","female","impish","up grade","Wed Apr 22 16:09:54 CEST 2009",,"gift","timer ball","7","241","221","126"
"11650","298","Wrinkles","416","64","228424","female","modest",,"Fri Jul 16 15:54:07 CEST 2004","395","walk","heavy ball","32","129","146","33"
"11651","154","Skippy","416","62","252694","female","lonely",,"Wed Jan 09 16:54:01 CET 2019",,"gift","dusk ball","235","71","147","80"
"11652","200","Brodie","416","64","224718","male","naughty",,"Wed May 06 13:18:26 CEST 2015","380","walk","love ball","109","180","122","171"
"11653","408","Piedrasantas","416","74","327771","male","calm","meadow plate","Mon Oct 08 11:43:16 CEST 2012",,"gift","safari ball","157","246","88","205"
"11654","47","Mona","416","78","509398","female","quiet","data card 20","Sun Feb 17 12:07:01 CET 2013","171","walk","heavy ball","81","22","79","41"
"11655","477","Marciana","416","74","347092","female","careful",,"Fri Feb 21 06:44:06 CET 2014",,"gift","friend ball","171","194","180","101"
"11656","469","Mocha","416","79","525544","male","quirky",,"Fri Aug 31 11:08:05 CEST 2007",,"grass spots","timer ball","119","42","141","41"
"11657","165","Sparkle","416","68","270073","female","serious","zinc","Fri Jun 26 16:16:54 CEST 1998","182","headbutt low","cherish ball","65","19","210","64"
"11658","314","Bruiser","416","65","376629","female","bold","data card 24","Sun May 01 15:36:35 CEST 2022","509","walk","heavy ball","224","42","81","141"
"11659","278","Abel","416","72","394138","male","sassy",,"Sun Oct 31 15:06:16 CET 1999","371","surf","net ball","143","119","61","64"
"11660","48","Itsy-bitsy","416","65","289609","male","quirky",,"Thu Jan 21 15:02:21 CET 1999","509","walk","friend ball","141","81","77","169"
"11661","273","Cookie","416","61","240033","female","serious","tm32","Fri Mar 25 21:43:36 CET 2005","380","walk","repeat ball","79","71","75","22"
"11662","361","Cole","416","75","450509","female","lax","old rod","Tue Nov 06 14:07:04 CET 2018","470","walk","poke ball","114","54","59","58"
"11663","292","Cali","416","67","262077","female","docile","carbos","Mon Oct 23 20:43:57 CEST 2000",,"gift","fast ball","122","194","81","180"
"11664","372","Tex","416","65","369602","female","impish",,"Sun Aug 03 02:44:03 CEST 2008",,"gift","ultra ball","239","200","82","225"
"11665","170","Erin","416","61","302540","female","rash","bluk berry","Thu Jul 14 09:05:44 CEST 2011","513","super rod","poke ball","87","152","240","145"
